Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
4,BOS,2020-07-27,,NYM,L 4-7,36,34,4,8,5,1,0,2,4,1,0,2,5,.235,.278,.441,.719,15,1,0,0,0,0
5,BOS,2020-07-28,,NYM,L 3-8,36,34,3,9,5,4,0,0,2,0,0,2,6,.265,.306,.382,.688,13,2,0,0,0,0
6,BOS,2020-07-29,@,NYM,W 6-5,38,33,6,8,3,4,0,1,5,0,1,4,8,.242,.324,.455,.779,15,0,0,1,0,1
7,BOS,2020-07-30,@,NYM,W 4-2,39,34,4,9,7,0,0,2,4,0,1,4,9,.265,.359,.441,.800,15,0,1,0,0,0
8,BOS,2020-07-31,@,NYY,L 1-5,33,30,1,5,4,0,0,1,1,0,0,2,9,.167,.242,.267,.509,8,2,1,0,0,0
9,BOS,2020-08-01,@,NYY,L 2-5,37,33,2,6,5,1,0,0,1,0,0,4,12,.182,.270,.212,.482,7,0,0,0,0,0
10,BOS,2020-08-02,@,NYY,L 7-9,38,37,7,10,4,3,0,3,6,0,0,1,11,.270,.289,.595,.884,22,0,0,0,0,0
11,BOS,2020-08-04,@,TBR,L 1-5,37,36,1,8,5,2,0,1,1,0,0,1,10,.222,.243,.361,.604,13,0,0,0,0,0
12,BOS,2020-08-05,@,TBR,W 5-0,39,36,5,10,6,2,0,2,5,0,0,1,11,.278,.333,.500,.833,18,1,2,0,0,0
13,BOS,2020-08-07,,TOR,W 5-3,38,29,5,6,2,1,0,3,5,1,0,9,11,.207,.395,.552,.946,16,1,0,0,0,0
14,BOS,2020-08-08,,TOR,L 1-2,35,31,1,4,4,0,0,0,1,1,0,4,8,.129,.229,.129,.358,4,2,0,0,0,0
15,BOS,2020-08-09,,TOR,W 5-3,32,30,5,4,1,0,0,3,4,0,0,1,12,.133,.161,.433,.595,13,1,0,1,0,0
16,BOS,2020-08-10,,TBR,L 7-8,41,37,7,12,9,2,0,1,7,0,0,4,7,.324,.390,.459,.850,17,2,0,0,0,0
17,BOS,2020-08-11,,TBR,L 2-8,35,32,2,9,7,1,1,0,2,0,1,1,9,.281,.343,.375,.718,12,2,2,0,0,0
18,BOS,2020-08-12,,TBR,L 5-9,38,38,5,12,11,0,0,1,5,1,0,0,10,.316,.316,.395,.711,15,1,0,0,0,0
19,BOS,2020-08-13,,TBR,L 8-17,43,39,8,13,5,7,1,0,8,0,0,3,11,.333,.395,.564,.959,22,1,1,0,0,0
20,BOS,2020-08-14,@,NYY,L 3-10,35,33,3,7,5,1,0,1,3,0,1,2,12,.212,.257,.333,.590,11,0,0,0,0,0
21,BOS,2020-08-15,@,NYY,L 5-11,38,37,5,11,7,1,1,2,5,0,0,1,5,.297,.316,.541,.856,20,0,0,0,0,0
22,BOS,2020-08-16,@,NYY,L 2-4,35,31,2,5,2,2,0,1,1,1,0,4,8,.161,.257,.323,.580,10,2,0,0,0,0
23,BOS,2020-08-17,@,NYY,L 3-6,38,35,3,8,5,2,1,0,3,0,0,2,9,.229,.289,.343,.632,12,2,1,0,0,0
24,BOS,2020-08-18,,PHI,L 6-13,43,36,6,11,7,4,0,0,6,0,0,6,15,.306,.395,.417,.812,15,0,0,0,1,1
25,BOS,2020-08-19,,PHI,W 6-3,38,30,6,9,3,5,0,1,5,1,0,7,10,.300,.421,.567,.988,17,2,0,0,1,1
26,BOS,2020-08-20,@,BAL,W 7-1,43,39,7,12,10,0,0,2,7,0,0,4,9,.308,.372,.462,.834,18,0,0,0,0,0
27,BOS,2020-08-21,@,BAL,W 8-5,38,35,8,9,5,1,0,3,8,0,0,2,5,.257,.316,.543,.859,19,1,1,0,0,0
28,BOS,2020-08-22,@,BAL,L 4-5 (10),43,37,4,8,4,3,0,1,4,0,0,6,7,.216,.326,.378,.704,14,1,0,0,0,0
29,BOS,2020-08-23,@,BAL,L 4-5,37,33,4,6,3,1,0,2,4,2,0,4,7,.182,.270,.394,.664,13,0,0,0,0,0
30,BOS,2020-08-25,@,TOR,W 9-7,43,38,9,13,9,3,1,0,9,0,1,3,6,.342,.395,.474,.869,18,0,1,0,1,0
31,BOS,2020-08-26,@,TOR,L 1-9,32,29,1,3,1,1,0,1,1,0,0,3,7,.103,.188,.241,.429,7,1,0,0,0,0
32,BOS,2020-08-28,,WSN,L 2-10,37,36,2,10,8,2,0,0,2,0,0,1,13,.278,.297,.333,.631,12,0,0,0,0,0
33,BOS,2020-08-29,,WSN,W 5-3,32,32,5,9,4,2,1,2,5,2,0,0,7,.281,.281,.594,.875,19,1,0,0,0,0
34,BOS,2020-08-30,,WSN,W 9-5,43,39,9,15,7,4,0,4,9,1,0,3,7,.385,.442,.795,1.237,31,1,1,0,0,0
35,BOS,2020-08-31,,ATL,L 3-6,36,34,3,8,4,4,0,0,2,0,0,2,11,.235,.278,.353,.631,12,1,0,0,0,0
36,BOS,2020-09-01,,ATL,L 3-10,37,34,3,8,6,2,0,0,3,0,0,2,10,.235,.297,.294,.591,10,1,1,0,0,0
37,BOS,2020-09-02,,ATL,L 5-7,37,33,5,7,3,3,0,1,5,1,0,3,12,.212,.270,.394,.664,13,0,0,0,1,0
38,BOS,2020-09-03,,TOR,L 2-6 (10),43,38,2,9,7,1,0,1,2,1,0,5,11,.237,.326,.342,.668,13,1,0,0,0,0
39,BOS,2020-09-04 (1),,TOR,L 7-8 (7),33,31,7,11,6,4,0,1,6,0,0,2,8,.355,.394,.581,.975,18,1,0,0,0,0
40,BOS,2020-09-04 (2),,TOR,W 3-2 (7),31,27,3,7,5,2,0,0,2,0,0,4,8,.259,.355,.333,.688,9,1,0,0,0,1
41,BOS,2020-09-05,,TOR,W 9-8,42,39,9,15,8,2,0,5,9,1,0,3,6,.385,.429,.821,1.249,32,1,0,0,0,0
42,BOS,2020-09-06,,TOR,L 8-10,44,35,8,10,6,0,0,4,8,1,0,7,10,.286,.409,.629,1.038,22,0,1,0,1,0
43,BOS,2020-09-08 (1),@,PHI,L 5-6 (7),34,31,5,11,6,1,0,4,5,0,0,2,7,.355,.412,.774,1.186,24,1,1,0,0,0
44,BOS,2020-09-08 (2),@,PHI,W 5-2 (7),34,31,5,10,8,1,0,1,5,0,0,3,11,.323,.382,.452,.834,14,0,0,0,0,0
45,BOS,2020-09-10,@,TBR,W 4-3,37,34,4,8,6,0,0,2,4,0,0,3,13,.235,.297,.412,.709,14,1,0,0,0,0
46,BOS,2020-09-11,@,TBR,L 1-11,37,35,1,11,8,3,0,0,1,0,1,2,6,.314,.351,.400,.751,14,3,0,0,0,0
47,BOS,2020-09-12,@,TBR,L 4-5,35,34,4,7,4,1,0,2,4,6,0,1,10,.206,.229,.412,.640,14,0,0,0,0,0
48,BOS,2020-09-13,@,TBR,W 6-3,40,37,6,11,7,2,0,2,6,1,0,2,6,.297,.350,.514,.864,19,1,1,0,0,0
49,BOS,2020-09-15,@,MIA,W 2-0,37,33,2,7,5,2,0,0,2,0,0,4,9,.212,.297,.273,.570,9,1,0,0,0,1
50,BOS,2020-09-16,@,MIA,L 4-8,42,36,4,10,6,3,0,1,4,1,0,4,12,.278,.357,.444,.802,16,0,1,0,1,0
51,BOS,2020-09-17,@,MIA,W 5-3,37,34,5,10,9,0,0,1,5,0,1,3,11,.294,.351,.382,.734,13,2,0,0,0,0
52,BOS,2020-09-18,,NYY,L 5-6 (12),53,47,5,10,7,2,0,1,5,6,0,5,15,.213,.288,.319,.608,15,1,0,1,0,1
53,BOS,2020-09-19,,NYY,L 0-8,32,32,0,5,3,2,0,0,0,0,0,0,9,.156,.156,.219,.375,7,1,0,0,0,0
54,BOS,2020-09-20,,NYY,W 10-2,42,36,10,14,7,3,0,4,10,0,1,4,3,.389,.452,.806,1.258,29,0,1,0,1,0
55,BOS,2020-09-22,,BAL,W 8-3,42,37,8,14,9,4,0,1,7,1,0,4,8,.378,.429,.568,.996,21,2,0,0,1,0
56,BOS,2020-09-23,,BAL,W 9-1,40,35,9,10,5,4,1,0,8,0,0,5,10,.286,.375,.457,.832,16,0,0,0,0,0
57,BOS,2020-09-24,,BAL,L 1-13,33,30,1,7,7,0,0,0,0,0,1,2,7,.233,.303,.233,.536,7,4,1,0,0,0
58,BOS,2020-09-25,@,ATL,L 7-8 (11),47,38,7,7,6,0,0,1,6,0,0,7,7,.184,.304,.263,.568,10,0,0,1,1,2
59,BOS,2020-09-26,@,ATL,W 8-2,42,36,8,8,5,1,0,2,8,1,0,6,12,.222,.333,.417,.750,15,0,0,0,0,0
60,BOS,2020-09-27,@,ATL,W 9-1,47,42,9,15,9,2,0,4,9,0,0,4,11,.357,.426,.690,1.116,29,0,1,0,0,0

1,CHC,2020-07-24,,MIL,W 3-0,30,28,3,5,2,1,0,2,3,0,0,1,7,.179,.233,.429,.662,12,2,1,0,0,0
2,CHC,2020-07-25,,MIL,L 3-8,39,32,3,6,4,1,0,1,3,0,0,5,11,.188,.333,.313,.646,10,1,2,0,0,0
3,CHC,2020-07-26,,MIL,W 9-1,40,35,9,11,5,3,0,3,9,0,0,4,12,.314,.400,.657,1.057,23,0,1,0,0,0
4,CHC,2020-07-27,@,CIN,W 8-7,44,36,8,8,3,4,0,1,7,0,0,3,13,.222,.364,.417,.780,15,0,5,0,0,0
5,CHC,2020-07-28,@,CIN,W 8-5,41,37,8,12,7,1,1,3,8,0,0,3,10,.324,.366,.649,1.015,24,1,0,0,1,0
6,CHC,2020-07-29,@,CIN,L 7-12,41,35,7,7,4,2,0,1,7,0,0,4,14,.200,.317,.343,.660,12,0,2,0,0,0
7,CHC,2020-07-31,,PIT,W 6-3,41,33,6,11,9,1,0,1,5,0,0,7,7,.333,.463,.455,.918,15,1,1,0,0,0
8,CHC,2020-08-01,,PIT,W 4-3,35,30,4,8,3,2,0,3,4,0,1,4,6,.267,.371,.633,1.005,19,1,1,0,0,0
9,CHC,2020-08-02,,PIT,W 2-1 (11),39,35,2,4,2,2,0,0,2,2,0,4,10,.114,.205,.171,.377,6,0,0,0,0,0
10,CHC,2020-08-03,,KCR,W 2-0,32,27,2,4,2,1,0,1,2,0,0,4,9,.148,.250,.296,.546,8,0,0,0,1,0
11,CHC,2020-08-04,,KCR,W 5-4,35,31,5,9,5,1,0,3,5,0,0,4,11,.290,.371,.613,.984,19,2,0,0,0,0
12,CHC,2020-08-05,@,KCR,W 6-1,38,36,6,10,8,2,0,0,4,1,0,2,11,.278,.316,.333,.649,12,2,0,0,0,0
13,CHC,2020-08-06,@,KCR,L 2-13,36,33,2,7,7,0,0,0,2,0,0,2,11,.212,.278,.212,.490,7,1,1,0,0,0
14,CHC,2020-08-11,@,CLE,W 7-1,41,34,7,11,8,2,0,1,6,0,0,4,5,.324,.415,.471,.885,16,3,2,0,1,0
15,CHC,2020-08-12,@,CLE,W 7-2,43,33,7,8,4,2,0,2,7,2,0,9,13,.242,.395,.485,.880,16,0,0,0,1,1
16,CHC,2020-08-13,,MIL,W 4-2,35,29,4,7,4,2,0,1,4,0,0,5,10,.241,.371,.414,.785,12,2,1,0,0,0
17,CHC,2020-08-14,,MIL,L 3-4,39,34,3,6,4,2,0,0,3,0,0,4,15,.176,.282,.235,.517,8,0,1,0,0,0
18,CHC,2020-08-15,,MIL,L 5-6 (10),43,39,5,10,5,3,0,2,5,0,1,4,12,.256,.326,.487,.813,19,0,0,0,0,0
19,CHC,2020-08-16,,MIL,L 5-6,36,30,5,4,3,1,0,0,5,0,2,4,16,.133,.278,.167,.444,5,0,2,0,0,0
20,CHC,2020-08-17 (1),,STL,L 1-3 (7),26,23,1,3,1,1,0,1,1,0,0,3,7,.130,.231,.304,.535,7,1,0,0,0,1
21,CHC,2020-08-17 (2),,STL,W 5-4 (7),33,22,5,3,0,2,0,1,4,0,0,9,10,.136,.406,.364,.770,8,0,1,1,0,1
22,CHC,2020-08-18,,STL,W 6-3,41,31,6,9,4,2,1,2,6,0,0,8,14,.290,.439,.613,1.052,19,1,1,0,1,0
23,CHC,2020-08-19 (1),,STL,L 3-9 (7),31,23,3,2,0,0,0,2,3,0,0,6,8,.087,.323,.348,.670,8,0,2,0,0,0
24,CHC,2020-08-19 (2),,STL,W 4-2 (7),27,25,4,6,5,0,1,0,4,0,0,2,8,.240,.296,.320,.616,8,1,0,0,0,0
25,CHC,2020-08-21,,CHW,L 1-10,35,34,1,7,6,1,0,0,1,0,0,1,5,.206,.229,.235,.464,8,1,0,0,0,0
26,CHC,2020-08-22,,CHW,L 4-7,38,31,4,6,4,2,0,0,4,0,0,6,8,.194,.342,.258,.600,8,2,1,0,0,0
27,CHC,2020-08-23,,CHW,W 2-1,31,28,2,5,2,2,0,1,2,0,0,3,6,.179,.258,.357,.615,10,1,0,0,0,0
28,CHC,2020-08-24,@,DET,W 9-3,45,38,9,12,7,2,0,3,9,2,0,4,8,.316,.422,.605,1.027,23,2,3,0,0,1
29,CHC,2020-08-25,@,DET,L 1-7,35,32,1,4,2,0,1,1,1,1,0,3,10,.125,.200,.281,.481,9,0,0,0,0,0
30,CHC,2020-08-26,@,DET,L 6-7,40,34,6,11,8,2,0,1,6,0,0,4,4,.324,.375,.471,.846,16,1,0,0,2,0
31,CHC,2020-08-28,@,CIN,L 5-6,35,33,5,6,2,0,0,4,5,0,0,2,14,.182,.229,.545,.774,18,1,0,0,0,0
32,CHC,2020-08-29 (1),@,CIN,W 3-0 (7),27,25,3,4,2,0,0,2,3,0,0,2,8,.160,.222,.400,.622,10,0,0,0,0,0
33,CHC,2020-08-29 (2),@,CIN,L 5-6 (7),34,28,5,7,3,2,0,2,5,1,0,5,8,.250,.353,.536,.889,15,0,0,0,1,1
34,CHC,2020-08-30,@,CIN,W 10-1,43,35,10,8,2,0,0,6,10,2,0,7,13,.229,.372,.743,1.115,26,0,1,0,0,1
35,CHC,2020-09-01,@,PIT,W 8-7 (11),49,44,8,13,10,1,0,2,8,2,0,4,6,.295,.347,.455,.801,20,2,0,0,1,0
36,CHC,2020-09-02,@,PIT,W 8-2,43,39,8,10,5,4,0,1,6,0,0,3,10,.256,.310,.436,.745,17,0,0,0,0,0
37,CHC,2020-09-03,@,PIT,L 2-6,38,35,2,10,8,2,0,0,1,0,2,3,11,.286,.342,.343,.685,12,2,0,0,0,0
38,CHC,2020-09-04,,STL,W 4-1,37,33,4,9,7,1,0,1,4,0,0,3,6,.273,.351,.394,.745,13,1,1,0,0,0
39,CHC,2020-09-05 (1),,STL,L 2-4 (7),30,28,2,6,4,0,0,2,2,0,0,1,7,.214,.267,.429,.695,12,0,1,0,0,0
40,CHC,2020-09-05 (2),,STL,L 1-5 (7),29,23,1,3,2,1,0,0,1,0,0,6,8,.130,.310,.174,.484,4,1,0,0,0,0
41,CHC,2020-09-06,,STL,L 3-7,35,33,3,6,3,1,0,2,3,0,0,2,12,.182,.229,.394,.623,13,0,0,0,0,0
42,CHC,2020-09-07,,STL,W 5-1,39,33,5,10,7,3,0,0,4,0,0,5,3,.303,.385,.394,.779,13,2,0,0,1,0
43,CHC,2020-09-08,,CIN,W 3-0,30,28,3,3,1,0,2,0,3,0,0,1,11,.107,.167,.250,.417,7,0,1,0,0,0
44,CHC,2020-09-09,,CIN,L 0-3,31,30,0,3,3,0,0,0,0,0,0,0,10,.100,.129,.100,.229,3,0,1,0,0,0
45,CHC,2020-09-10,,CIN,W 8-5,43,36,8,13,9,3,1,0,8,1,1,7,11,.361,.465,.500,.965,18,0,0,0,0,1
46,CHC,2020-09-11,@,MIL,L 0-1,33,31,0,2,1,0,1,0,0,0,0,0,16,.065,.121,.129,.250,4,0,2,0,0,0
47,CHC,2020-09-12,@,MIL,W 4-2,37,35,4,8,6,0,0,2,4,0,0,2,11,.229,.270,.400,.670,14,0,0,0,0,0
48,CHC,2020-09-13,@,MIL,W 12-0,47,37,12,10,5,4,0,1,11,0,0,7,8,.270,.383,.459,.842,17,1,1,0,2,0
49,CHC,2020-09-15,,CLE,W 6-5,41,33,6,11,8,2,0,1,5,1,1,3,8,.333,.439,.485,.924,16,0,4,0,1,0
50,CHC,2020-09-16,,CLE,W 3-2 (10),42,35,3,9,8,1,0,0,3,0,0,5,10,.257,.381,.286,.667,10,2,2,0,0,2
51,CHC,2020-09-18,,MIN,W 1-0,31,27,1,3,3,0,0,0,1,1,0,4,6,.111,.226,.111,.337,3,0,0,0,0,0
52,CHC,2020-09-19,,MIN,L 1-8,33,32,1,5,4,1,0,0,1,0,0,0,9,.156,.182,.188,.369,6,0,1,0,0,0
53,CHC,2020-09-20,,MIN,L 0-4,36,32,0,4,3,1,0,0,0,0,0,3,11,.125,.222,.156,.378,5,0,1,0,0,0
54,CHC,2020-09-21,@,PIT,W 5-0,37,34,5,8,5,3,0,0,5,0,0,2,11,.235,.297,.324,.621,11,1,1,0,0,0
55,CHC,2020-09-22,@,PIT,L 2-3,34,29,2,5,4,0,0,1,2,0,1,3,8,.172,.294,.276,.570,8,2,2,0,0,0
56,CHC,2020-09-23,@,PIT,L 1-2,37,32,1,5,2,2,0,1,1,3,0,5,9,.156,.270,.313,.583,10,0,0,0,0,0
57,CHC,2020-09-24,@,PIT,L 0-7,32,28,0,2,0,2,0,0,0,0,0,3,8,.071,.188,.143,.330,4,0,1,0,0,0
58,CHC,2020-09-25,@,CHW,W 10-0,42,36,10,10,4,1,0,5,8,1,0,4,7,.278,.381,.722,1.103,26,1,2,0,0,0
59,CHC,2020-09-26,@,CHW,L 5-9,36,31,5,5,4,0,0,1,4,1,0,4,8,.161,.278,.258,.536,8,0,1,0,0,0
60,CHC,2020-09-27,@,CHW,W 10-8,43,35,10,8,5,0,0,3,8,3,1,7,9,.229,.372,.486,.858,17,0,1,0,0,0

1,CHW,2020-07-24,,MIN,L 5-10,38,35,5,9,5,3,0,1,4,0,0,3,8,.257,.316,.429,.744,15,1,0,0,0,0
2,CHW,2020-07-25,,MIN,W 10-3,42,38,10,14,8,1,0,5,10,0,0,4,11,.368,.429,.789,1.218,30,0,0,0,0,0
3,CHW,2020-07-26,,MIN,L 2-14,37,32,2,6,3,2,0,1,2,0,0,5,10,.188,.297,.344,.641,11,1,0,0,0,0
4,CHW,2020-07-28 (1),@,CLE,L 3-4,41,38,3,11,7,3,0,1,3,0,0,2,14,.289,.341,.447,.789,17,0,1,0,0,0
5,CHW,2020-07-28 (2),@,CLE,L 3-5,35,35,3,8,5,1,0,2,3,0,0,0,7,.229,.229,.429,.657,15,0,0,0,0,0
6,CHW,2020-07-29,@,CLE,W 4-0,35,30,4,5,3,2,0,0,4,1,0,1,11,.167,.206,.233,.439,7,0,1,0,2,0
7,CHW,2020-07-31,@,KCR,W 3-2,35,31,3,4,2,1,0,1,3,0,0,2,7,.129,.229,.258,.487,8,1,2,0,0,0
8,CHW,2020-08-01,@,KCR,W 11-5,53,49,11,21,15,4,0,2,9,0,0,4,6,.429,.472,.633,1.104,31,2,0,0,0,0
9,CHW,2020-08-02,@,KCR,W 9-2,45,39,9,14,13,1,0,0,7,0,0,6,6,.359,.444,.385,.829,15,1,0,0,0,0
10,CHW,2020-08-03,@,MIL,W 6-4,43,37,6,12,8,2,0,2,5,2,0,4,12,.324,.395,.541,.936,20,1,1,0,1,0
11,CHW,2020-08-04,@,MIL,W 3-2,39,37,3,10,9,0,0,1,3,1,0,2,12,.270,.308,.351,.659,13,0,0,0,0,0
12,CHW,2020-08-05,,MIL,L 0-1,32,29,0,6,5,1,0,0,0,0,1,2,6,.207,.281,.241,.523,7,3,1,0,0,0
13,CHW,2020-08-06,,MIL,L 3-8,36,32,3,6,4,1,0,1,3,0,0,3,14,.188,.278,.313,.590,10,1,1,0,0,0
14,CHW,2020-08-07,,CLE,W 2-0,30,29,2,6,5,0,0,1,1,0,0,1,7,.207,.233,.310,.544,9,2,0,0,0,0
15,CHW,2020-08-08,,CLE,L 1-7,37,35,1,8,5,2,0,1,1,0,0,2,11,.229,.270,.371,.642,13,0,0,0,0,0
16,CHW,2020-08-09,,CLE,L 4-5 (10),38,34,4,6,2,2,0,2,4,0,0,4,16,.176,.263,.412,.675,14,2,0,0,0,0
17,CHW,2020-08-10,@,DET,L 1-5,37,36,1,9,8,0,1,0,1,0,0,1,6,.250,.270,.306,.576,11,0,0,0,0,0
18,CHW,2020-08-11,@,DET,W 8-4,38,34,8,8,4,2,0,2,8,0,0,3,5,.235,.316,.471,.786,16,1,1,0,0,0
19,CHW,2020-08-12,@,DET,W 7-5,42,38,7,10,5,2,1,2,7,0,0,4,13,.263,.333,.526,.860,20,0,0,0,0,0
20,CHW,2020-08-15 (1),,STL,L 1-5 (7),26,23,1,3,1,2,0,0,1,0,0,3,8,.130,.231,.217,.448,5,2,0,0,0,0
21,CHW,2020-08-15 (2),,STL,L 3-6 (7),26,24,3,3,1,0,0,2,3,0,0,2,10,.125,.192,.375,.567,9,0,0,0,0,0
22,CHW,2020-08-16,,STL,W 7-2,33,30,7,8,4,0,0,4,7,1,2,2,10,.267,.313,.667,.979,20,0,0,0,0,0
23,CHW,2020-08-17,,DET,W 7-2,38,36,7,11,4,1,0,6,7,0,0,2,12,.306,.342,.833,1.175,30,1,0,0,0,0
24,CHW,2020-08-18,,DET,W 10-4,39,32,10,12,9,2,0,1,10,0,0,4,5,.375,.436,.531,.967,17,2,1,0,2,0
25,CHW,2020-08-19,,DET,W 5-3,33,33,5,9,4,2,0,3,5,1,0,0,11,.273,.273,.606,.879,20,0,0,0,0,0
26,CHW,2020-08-20,,DET,W 9-0,42,35,9,12,6,4,0,2,9,1,0,5,6,.343,.452,.629,1.081,22,1,2,0,0,0
27,CHW,2020-08-21,@,CHC,W 10-1,41,40,10,12,5,1,0,6,10,1,0,1,12,.300,.317,.775,1.092,31,0,0,0,0,0
28,CHW,2020-08-22,@,CHC,W 7-4,42,39,7,14,6,3,0,5,7,0,0,3,9,.359,.405,.821,1.225,32,2,0,0,0,0
29,CHW,2020-08-23,@,CHC,L 1-2,38,33,1,7,6,0,0,1,1,0,0,5,13,.212,.316,.303,.619,10,1,0,0,0,0
30,CHW,2020-08-25,,PIT,W 4-0,36,30,4,9,6,3,0,0,4,0,0,4,5,.300,.389,.400,.789,12,1,1,0,1,0
31,CHW,2020-08-26,,PIT,W 10-3,36,33,10,12,5,3,0,4,10,0,0,2,4,.364,.389,.818,1.207,27,1,0,0,1,0
32,CHW,2020-08-28,,KCR,W 6-5,39,35,6,11,6,2,0,3,6,0,0,4,11,.314,.385,.629,1.013,22,1,0,0,0,0
33,CHW,2020-08-29,,KCR,L 6-9,40,36,6,10,7,2,0,1,5,0,0,4,8,.278,.350,.417,.767,15,1,0,0,0,0
34,CHW,2020-08-30,,KCR,W 5-2 (10),42,37,5,8,6,1,0,1,5,1,0,4,14,.216,.310,.324,.634,12,0,1,0,0,1
35,CHW,2020-08-31,@,MIN,W 8-5,45,39,8,11,7,3,0,1,8,0,0,6,9,.282,.378,.436,.814,17,0,0,0,0,0
36,CHW,2020-09-01,@,MIN,L 2-3,34,33,2,7,6,1,0,0,2,0,0,1,8,.212,.235,.242,.478,8,1,0,0,0,0
37,CHW,2020-09-02,@,MIN,L 1-8,35,32,1,4,3,1,0,0,1,0,0,2,11,.125,.200,.156,.356,5,0,1,0,0,0
38,CHW,2020-09-03,@,KCR,W 11-6,44,37,11,13,9,1,0,3,10,0,0,5,6,.351,.432,.622,1.053,23,1,1,0,1,0
39,CHW,2020-09-04,@,KCR,W 7-4,44,38,7,14,12,2,0,0,6,1,0,3,9,.368,.409,.421,.830,16,1,1,0,2,0
40,CHW,2020-09-05,@,KCR,W 5-3,34,33,5,5,2,1,0,2,5,0,0,1,7,.152,.176,.364,.540,12,0,0,0,0,0
41,CHW,2020-09-06,@,KCR,W 8-2,46,39,8,13,7,5,0,1,8,3,0,6,8,.333,.435,.538,.973,21,1,1,0,0,0
42,CHW,2020-09-08,@,PIT,L 4-5,38,35,4,10,5,4,0,1,3,0,1,3,13,.286,.342,.486,.828,17,0,0,0,0,0
43,CHW,2020-09-09,@,PIT,W 8-1,41,37,8,11,7,2,0,2,8,0,0,3,10,.297,.341,.514,.855,19,0,0,0,1,0
44,CHW,2020-09-11,,DET,W 4-3,30,26,4,3,1,1,0,1,4,0,0,3,8,.115,.233,.269,.503,7,1,1,0,0,0
45,CHW,2020-09-12,,DET,W 14-0,47,42,14,19,15,2,0,2,14,0,0,4,9,.452,.489,.643,1.132,27,2,0,0,1,0
46,CHW,2020-09-13,,DET,W 5-2,35,33,5,11,9,1,0,1,5,1,0,1,9,.333,.353,.455,.807,15,1,0,1,0,0
47,CHW,2020-09-14,,MIN,W 3-1,39,33,3,9,7,2,0,0,3,0,0,5,7,.273,.385,.333,.718,11,0,1,0,0,0
48,CHW,2020-09-15,,MIN,W 6-2,38,35,6,12,9,1,0,2,6,2,0,1,7,.343,.395,.543,.938,19,1,2,0,0,0
49,CHW,2020-09-16,,MIN,L 1-5,30,28,1,2,1,0,0,1,1,0,1,1,10,.071,.103,.179,.282,5,0,0,0,0,0
50,CHW,2020-09-17,,MIN,W 4-3,35,32,4,9,5,2,0,2,4,2,0,2,11,.281,.343,.531,.874,17,1,1,0,0,0
51,CHW,2020-09-18,@,CIN,L 1-7,34,30,1,4,3,1,0,0,1,0,1,3,10,.133,.235,.167,.402,5,0,1,0,0,0
52,CHW,2020-09-19,@,CIN,W 5-0,37,35,5,8,2,0,1,5,5,0,0,2,8,.229,.270,.714,.985,25,0,0,0,0,0
53,CHW,2020-09-20,@,CIN,L 3-7,37,32,3,6,4,1,0,1,3,0,1,4,14,.188,.297,.313,.610,10,0,1,0,0,0
54,CHW,2020-09-21,@,CLE,L 4-7,40,36,4,9,7,1,0,1,4,0,0,4,13,.250,.325,.361,.686,13,1,0,0,0,0
55,CHW,2020-09-22,@,CLE,L 3-5 (10),38,36,3,8,5,1,1,1,3,0,0,2,10,.222,.263,.389,.652,14,2,0,0,0,0
56,CHW,2020-09-23,@,CLE,L 2-3,36,32,2,4,2,1,1,0,2,0,0,3,16,.125,.194,.219,.413,7,0,0,0,1,0
57,CHW,2020-09-24,@,CLE,L 4-5,32,30,4,4,1,1,1,1,4,0,0,2,10,.133,.188,.333,.521,10,1,0,0,0,0
58,CHW,2020-09-25,,CHC,L 0-10,31,30,0,3,2,1,0,0,0,0,0,1,7,.100,.129,.133,.262,4,0,0,0,0,0
59,CHW,2020-09-26,,CHC,W 9-5,40,33,9,10,7,1,0,2,9,2,1,7,7,.303,.425,.515,.940,17,0,0,0,0,0
60,CHW,2020-09-27,,CHC,L 8-10,43,37,8,11,8,1,0,2,7,0,0,6,14,.297,.395,.486,.882,18,1,0,0,0,0

1,CIN,2020-07-24,,DET,W 7-1,37,31,7,9,6,1,0,2,7,1,0,4,4,.290,.405,.516,.922,16,1,2,0,0,0
2,CIN,2020-07-25,,DET,L 4-6,39,32,4,6,3,0,0,3,4,1,1,7,5,.188,.333,.469,.802,15,0,0,0,0,0
3,CIN,2020-07-26,,DET,L 2-3,38,32,2,6,4,2,0,0,2,1,0,4,13,.188,.316,.250,.566,8,1,2,0,0,0
4,CIN,2020-07-27,,CHC,L 7-8,47,35,7,6,5,0,0,1,7,1,0,9,7,.171,.383,.257,.640,9,0,3,0,0,0
5,CIN,2020-07-28,,CHC,L 5-8,36,33,5,6,1,2,0,3,5,0,0,3,10,.182,.250,.515,.765,17,1,0,0,0,0
6,CIN,2020-07-29,,CHC,W 12-7,40,32,12,10,5,2,0,3,11,0,1,8,8,.313,.450,.656,1.106,21,0,0,0,0,1
7,CIN,2020-07-31,@,DET,L 2-7,31,30,2,3,1,2,0,0,2,0,0,1,8,.100,.129,.167,.296,5,0,0,0,0,0
8,CIN,2020-08-02 (1),@,DET,W 4-3 (7),30,26,4,7,4,1,0,2,4,0,1,3,13,.269,.367,.538,.905,14,1,1,0,0,0
